ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0034163	regulation of toll-like receptor 9 signaling pathway	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	RAB7B/PTPRS	2
GO:0036295	cellular response to increased oxygen levels	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	CAV1/NOX1	2
GO:0042117	monocyte activation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	MT1G/FN1	2
GO:0042754	negative regulation of circadian rhythm	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	DRD2/GHRL	2
GO:0043320	natural killer cell degranulation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	KLRF2/UNC13D	2
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	ANKRD1/PMAIP1	2
GO:0043696	dedifferentiation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	OLFM2/FEZF1	2
GO:0043697	cell dedifferentiation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	OLFM2/FEZF1	2
GO:0048548	regulation of pinocytosis	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	PROM2/CAV1	2
GO:0051081	nuclear membrane disassembly	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	PRKCA/NEK6	2
GO:0051133	regulation of NK T cell activation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	IL23R/LGALS3	2
GO:0070099	regulation of chemokine-mediated signaling pathway	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	PADI2/SLIT2	2
GO:0070586	cell-cell adhesion involved in gastrulation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	APOA1/ADIPOQ	2
GO:0070673	response to interleukin-18	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	NLRP6/CLDN1	2
GO:0071233	cellular response to L-leucine	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	STAMBPL1/SESN3	2
GO:0071493	cellular response to UV-B	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	NLRP1/MAPK11	2
GO:0071609	chemokine (C-C motif) ligand 5 production	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	MCOLN2/TRPV4	2
GO:0071649	regulation of chemokine (C-C motif) ligand 5 production	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	MCOLN2/TRPV4	2
GO:0072497	mesenchymal stem cell differentiation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	SOX9/FZD1	2
GO:1901202	negative regulation of extracellular matrix assembly	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	PPARG/MIR27B	2
GO:1902946	protein localization to early endosome	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	MGAT3/MSN	2
GO:1903059	regulation of protein lipidation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	SVIP/ULK1	2
GO:1904464	regulation of matrix metallopeptidase secretion	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	SLC12A2/MIR146A	2
GO:1905165	regulation of lysosomal protein catabolic process	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	LRP2/MGAT3	2
GO:1905456	regulation of lymphoid progenitor cell differentiation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	HES5/ANKLE1	2
GO:1990773	matrix metallopeptidase secretion	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	SLC12A2/MIR146A	2
GO:2000009	negative regulation of protein localization to cell surface	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	ASTN2/GPM6B	2
GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	XCL1/LGALS9	2
GO:2001046	positive regulation of integrin-mediated signaling pathway	2/4017	12/18434	0.166666666666667	0.764832793959007	-0.430140634781389	0.772631328343607	1	0.786514898357004	LAMA1/FLNA	2
GO:0048821	erythrocyte development	8/4017	44/18434	0.181818181818182	0.834363047955281	-0.580636298224323	0.772872570302844	1	0.786514898357004	TAL1/PLA2G10/KLF2/BCL6/ADGRF5/EPO/BPGM/G6PD	8
GO:0070884	regulation of calcineurin-NFAT signaling cascade	7/4017	39/18434	0.179487179487179	0.823666085802008	-0.581875047189536	0.776565273679168	1	0.786514898357004	ATP2B4/CLEC7A/ERBB3/AKAP6/HOMER3/PRNP/TNF	7
GO:0072530	purine-containing compound transmembrane transport	7/4017	39/18434	0.179487179487179	0.823666085802008	-0.581875047189536	0.776565273679168	1	0.786514898357004	ADCY10/SLC29A2/SLC28A2/LRRC8E/SLC17A9/SLC25A31/LRRC8A	7
GO:0002700	regulation of production of molecular mediator of immune response	39/4017	197/18434	0.197969543147208	0.908481592824405	-0.681673396277351	0.776914463286681	1	0.786514898357004	TNFRSF14/TNFRSF1B/EPHB2/APOA2/XCL1/CD55/HK1/RBP4/PRG2/APOA1/CLEC7A/HTR2A/TGFB3/GPRC5B/NOD2/SLC7A5/TNFSF13/C17orf99/IL27RA/FFAR3/TGFB1/KLK3/KLK5/FZD5/XBP1/CCR2/WNT5A/BCL6/MZB1/TNF/PGC/IL17A/IL17F/ARG1/RAET1G/TWIST1/CD36/IL2RG/CD40LG	39
GO:0009584	detection of visible light	6/4017	34/18434	0.176470588235294	0.809822958309538	-0.585868451984253	0.781825227345185	1	0.786514898357004	ABCA4/AIPL1/GUCY2D/GRK7/ELOVL4/OPN1MW3	6
GO:0017145	stem cell division	6/4017	34/18434	0.176470588235294	0.809822958309538	-0.585868451984253	0.781825227345185	1	0.786514898357004	WNT3A/FZD7/WNT7A/SFRP2/FUT9/NAP1L2	6
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	6/4017	34/18434	0.176470588235294	0.809822958309538	-0.585868451984253	0.781825227345185	1	0.786514898357004	CREB3L1/PDX1/PMAIP1/BCL2L1/XBP1/RNF183	6
GO:0031623	receptor internalization	28/4017	144/18434	0.194444444444444	0.892304926285509	-0.68482831644463	0.781979398757115	1	0.786514898357004	CNTN2/SUSD4/WNT3A/CALY/ADM/CALCA/APLNR/ARRB1/DRD2/CD9/GSG1L/NECAB2/RAB31/INSR/CEACAM1/CACNG8/ACKR3/RAMP1/CACNG2/SNCA/GHR/MAGI2/CD36/ACHE/CAV1/NRG1/ENTREP1/APLN	28
GO:0071900	regulation of protein serine/threonine kinase activity	43/4017	217/18434	0.19815668202765	0.909340372541124	-0.709115283935428	0.784101542795322	1	0.786514898357004	S100A12/PROX1/AGT/HHEX/ADRA2A/HRAS/PTPRJ/CCND1/PLA2G1B/NR2F2/DVL2/CDK5R1/ERBB2/TNFRSF11A/SERPINB3/INSR/ADAM17/CDK5R2/EDN3/NEK10/CRIPTO/MIR711/MST1R/DUSP7/WNT5A/DIPK2A/ADIPOQ/TLR6/UCHL1/SNCA/SYNPO2/GHR/FGF1/IRGM/FGF18/TNF/CD24/TPD52L1/EGFR/PIK3CG/FGFR1/TCIM/LYN	43
GO:0071496	cellular response to external stimulus	14/4017	75/18434	0.186666666666667	0.856612729234088	-0.656792518975196	0.784402924611576	1	0.786514898357004	SLC2A1/ATP1A2/ANKRD1/BNIP3/KCNK4/FADD/CASP5/SLC38A2/IGF1R/COL1A1/SOX9/TGFB1/GCLC/EGFR	14
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	13/4017	70/18434	0.185714285714286	0.852242256125751	-0.653773190495401	0.784870536716652	1	0.786514898357004	MIR130A/APOA1/NR1H4/ULK1/PYDC1/MIR152/SPHK1/ADAM17/BIRC7/CLDN18/ADIPOQ/TNFRSF11B/MIR27B	13
GO:0050435	amyloid-beta metabolic process	13/4017	70/18434	0.185714285714286	0.852242256125751	-0.653773190495401	0.784870536716652	1	0.786514898357004	SLC2A13/CHRFAM7A/CHRNA7/HAP1/ACE/BIN1/EPHA4/PRNP/BACE2/MGAT3/TNF/CD36/NTRK2	13
GO:0010573	vascular endothelial growth factor production	12/4017	65/18434	0.184615384615385	0.847199402539208	-0.651404046094372	0.785696081692374	1	0.786514898357004	MIR205/RORA/ADORA2B/C3/TGFB1/IL1A/CCR2/ISL1/MIR146A/TNF/GATA4/NOX1	12
GO:0032615	interleukin-12 production	12/4017	65/18434	0.184615384615385	0.847199402539208	-0.651404046094372	0.785696081692374	1	0.786514898357004	IL23R/CLEC7A/NOD2/IRF8/LGALS9/CCR7/MAPK11/ISL1/IL17A/CD36/LEP/CD40LG	12
GO:0032655	regulation of interleukin-12 production	12/4017	65/18434	0.184615384615385	0.847199402539208	-0.651404046094372	0.785696081692374	1	0.786514898357004	IL23R/CLEC7A/NOD2/IRF8/LGALS9/CCR7/MAPK11/ISL1/IL17A/CD36/LEP/CD40LG	12
GO:0006089	lactate metabolic process	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	PFKFB2/LDHC/PNKD	3
GO:0006213	pyrimidine nucleoside metabolic process	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	APOBEC3C/TYMP/UPP1	3
GO:0006595	polyamine metabolic process	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	AGMAT/ODC1/AOC1	3
GO:0043217	myelin maintenance	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	MYRF/FA2H/NDRG1	3
GO:0070230	positive regulation of lymphocyte apoptotic process	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	LGALS9/WNT5A/PERP	3
GO:0071391	cellular response to estrogen stimulus	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	CLDN18/ESR1/SFRP1	3
GO:0099638	endosome to plasma membrane protein transport	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	GRIP1/ARHGAP44/NSG1	3
GO:0141086	negative regulation of inflammasome-mediated signaling pathway	3/4017	18/18434	0.166666666666667	0.764832793959007	-0.526898348160107	0.785703412336632	1	0.786514898357004	IFI16/IRGM/TRIM31	3
GO:0007254	JNK cascade	38/4017	193/18434	0.196891191709845	0.903533041568154	-0.711122461716911	0.786077815800623	1	0.786514898357004	MAP3K6/MYOC/HRAS/FGF19/TRPV4/FZD10/MAPKBP1/IGF1R/NOD2/DVL2/CCR7/MAP2K6/MAPK4/SERPINB3/NPHS1/CDC42EP5/IL1A/FZD7/BIRC7/WNT7B/MAPK11/WNT7A/WNT5A/CASR/MECOM/TNIK/DVL3/MAPK10/SH3RF1/TNF/UNC5CL/TPD52L1/MDFIC/CCL21/AMBP/NOX1/NRK/DUSP9	38
GO:0002709	regulation of T cell mediated immunity	20/4017	105/18434	0.19047619047619	0.874094621667437	-0.682937600736445	0.786248363903365	1	0.786514898357004	TNFRSF1B/IL23R/CD1A/XCL1/MR1/CD55/FADD/RIPK3/NOD2/CLEC4G/CEACAM1/NECTIN2/FZD5/CCR2/IL20RB/ARG1/RAET1G/ULBP2/RAET1L/AZGP1	20
GO:0097696	cell surface receptor signaling pathway via STAT	31/4017	159/18434	0.19496855345912	0.894710060857707	-0.703830725976802	0.786354351631953	1	0.786514898357004	TNFRSF18/HES5/MST1L/EPHB2/IL23R/TNFSF18/IL20/F2/CLEC12B/IL26/CRLF1/TGFB1/NEUROD1/MIR149/PTPRT/LIF/PPARG/CCR2/FGFR3/PRLR/GHR/IL31RA/TSLP/CAMK2A/MIR146A/TNF/IL22RA2/EPO/CAV1/LEP/PTPRD	31
GO:0000272	polysaccharide catabolic process	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	CHIA/ADCY10/PYGL/GAA/MGAM	5
GO:0070977	bone maturation	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	RFLNA/ZNF664-RFLNA/RYR1/FGFR3/LEP	5
GO:1902430	negative regulation of amyloid-beta formation	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	CHRNA7/HAP1/BIN1/PRNP/NTRK2	5
GO:1903671	negative regulation of sprouting angiogenesis	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	MIR30C1/ALOX5/CREB3L1/KLF2/MIR138-1	5
GO:2000319	regulation of T-helper 17 cell differentiation	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	IL23R/TNFSF18/ASCL2/BATF/LGALS1	5
GO:2000353	positive regulation of endothelial cell apoptotic process	5/4017	29/18434	0.172413793103448	0.791206338578284	-0.593963662340496	0.789340604132655	1	0.786514898357004	AKR1C3/NGFR/TGFB1/XBP1/CD40LG	5
GO:0010907	positive regulation of glucose metabolic process	9/4017	50/18434	0.18	0.826019417475728	-0.650245350184284	0.791320960441563	1	0.786514898357004	ADCY10/SLC45A3/PMAIP1/INSR/GCG/PRKAG3/PPP1R3G/GPT/RGN	9
GO:0043457	regulation of cellular respiration	9/4017	50/18434	0.18	0.826019417475728	-0.650245350184284	0.791320960441563	1	0.786514898357004	PRDM16/BNIP3/TRPV4/DNAJC15/NUPR1/NOS2/SNCA/TNF/MLXIPL	9
GO:0061082	myeloid leukocyte cytokine production	9/4017	50/18434	0.18	0.826019417475728	-0.650245350184284	0.791320960441563	1	0.786514898357004	PRG2/TGFB3/GPRC5B/NOD2/TGFB1/WNT5A/BCL6/TWIST1/CD36	9
GO:0002286	T cell activation involved in immune response	27/4017	140/18434	0.192857142857143	0.88502080443828	-0.720842566848513	0.793165710859764	1	0.786514898357004	IL23R/RORC/SEMA4A/SLAMF6/TNFSF18/ASCL2/CLEC4D/CLEC4E/LGALS3/BATF/SEMA6D/RORA/ZFPM1/LGALS9/TMEM98/CEACAM1/PCK1/LGALS1/PLXNA1/BCL6/LEF1/IRF4/MYB/IFNA6/IFNA1/IFNK/ANXA1	27
GO:0032092	positive regulation of protein binding	8/4017	45/18434	0.177777777777778	0.815821646889608	-0.652945997352824	0.794768870940767	1	0.786514898357004	BAMBI/TCF7L2/BMP4/VTN/ADD2/TIAM1/TERT/BLK	8
GO:0106056	regulation of calcineurin-mediated signaling	7/4017	40/18434	0.175	0.803074433656958	-0.658120601421197	0.799430135954949	1	0.786514898357004	ATP2B4/CLEC7A/ERBB3/AKAP6/HOMER3/PRNP/TNF	7
GO:0042093	T-helper cell differentiation	16/4017	86/18434	0.186046511627907	0.853766839768194	-0.71748397189235	0.799984275124471	1	0.786514898357004	IL23R/RORC/SEMA4A/SLAMF6/TNFSF18/ASCL2/BATF/RORA/ZFPM1/TMEM98/LGALS1/BCL6/LEF1/IRF4/MYB/ANXA1	16
GO:0002115	store-operated calcium entry	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	CRACR2B/HOMER3/SPINK1/STC2	4
GO:0002483	antigen processing and presentation of endogenous peptide antigen	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	RAET1G/ULBP2/RAET1L/AZGP1	4
GO:0008156	negative regulation of DNA replication	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	GDF2/HCRT/ENPP7/BCL6	4
GO:0042659	regulation of cell fate specification	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	WNT3A/FZD7/SFRP2/FGFR1	4
GO:0045591	positive regulation of regulatory T cell differentiation	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	LGALS9/TGFB1/BCL6/IL2RG	4
GO:0046580	negative regulation of Ras protein signal transduction	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	EPHB2/SPRY2/SPRY1/FBP1	4
GO:0046628	positive regulation of insulin receptor signaling pathway	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	C1QTNF12/NR1H4/SERPINA12/LEP	4
GO:0046641	positive regulation of alpha-beta T cell proliferation	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	XCL1/CD55/LGALS9/CCR2	4
GO:0051152	positive regulation of smooth muscle cell differentiation	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	CTH/OLFM2/TGFB1/SHH	4
GO:0051560	mitochondrial calcium ion homeostasis	4/4017	24/18434	0.166666666666667	0.764832793959007	-0.608508941583741	0.800268218332492	1	0.786514898357004	MCU/PDZD8/BNIP3/TGM2	4
GO:0002312	B cell activation involved in immune response	20/4017	106/18434	0.188679245283019	0.865848445991329	-0.731143427992812	0.800395043515426	1	0.786514898357004	BATF/IRF8/TNFSF13/C17orf99/IL27RA/TGFB1/ADA/XBP1/LGALS1/PLCL2/BCL6/PCYT1A/RNF168/CCR6/LFNG/CDH17/IFNA6/IFNA1/IFNK/CD40LG	20
GO:0050709	negative regulation of protein secretion	14/4017	76/18434	0.184210526315789	0.845341509112587	-0.71314749280095	0.801020116185094	1	0.786514898357004	MIR30C1/ADRA2A/KCNJ11/ABCC8/DRD2/CHGA/GNAO1/VSNL1/KLF7/GHRL/FAM3D/MIR146A/RAB11FIP1/SFRP1	14
GO:0043254	regulation of protein-containing complex assembly	87/4017	430/18434	0.202325581395349	0.928471438247912	-0.792210686430656	0.801902087587143	1	0.786514898357004	CTNNBIP1/OPRD1/TAL1/KANK4/DNAJC6/GBP5/KIRREL1/SPTA1/IFI16/TNFSF18/CAMSAP2/LMOD1/SVIL/CALY/SVIP/CDC42EP2/CRYAB/ESAM/CLEC7A/EPS8/IAPP/WNT10B/NAV3/HRK/ULK1/DNAJC15/SLAIN1/AJUBA/STXBP6/PRKD1/LGALS3/ASB2/EVL/FMN1/PRRT2/CDH5/COTL1/ALOX15/CLDN7/CDK5R1/THRA/CCR7/SOST/SKAP1/SOX9/BAIAP2/ARHGAP28/TUBB4A/NPHS1/TGFB1/CDC42EP5/SPTBN1/BCL11A/ADD2/TRABD2A/BIN1/MAP2/VIL1/INSM1/BAIAP2L2/VILL/KIF9/PFN2/HRG/SLIT2/TLR6/CRACD/SNCA/ISL1/OCLN/MAP1B/IRGM/PFN3/TRIM31/TNF/TTBK1/ARHGAP18/FSCN1/SCIN/CCL26/CCL24/CD36/NRG1/CDH17/CCL21/SYP/MSN	87
GO:1902930	regulation of alcohol biosynthetic process	11/4017	61/18434	0.180327868852459	0.827524006578598	-0.712221391013118	0.805223675376201	1	0.786514898357004	WNT4/MIR30C1/MIR342/APOB/LHCGR/NTSR1/P2RY1/SNCA/FGF1/QKI/GNAI1	11
GO:1903409	reactive oxygen species biosynthetic process	11/4017	61/18434	0.180327868852459	0.827524006578598	-0.712221391013118	0.805223675376201	1	0.786514898357004	ADCY10/ALOX5/SLC18A2/DUOX2/DUOXA2/CYP1A1/TLR6/SNCA/UCP1/CD36/ADGRB1	11
GO:0002702	positive regulation of production of molecular mediator of immune response	27/4017	141/18434	0.191489361702128	0.878744061144392	-0.762924542498348	0.805280895654701	1	0.786514898357004	TNFRSF14/EPHB2/XCL1/CD55/HK1/RBP4/CLEC7A/HTR2A/GPRC5B/NOD2/SLC7A5/TNFSF13/C17orf99/FFAR3/TGFB1/KLK3/KLK5/FZD5/XBP1/WNT5A/MZB1/PGC/IL17A/IL17F/RAET1G/CD36/IL2RG	27
GO:0120009	intermembrane lipid transfer	6/4017	35/18434	0.171428571428571	0.786685159500694	-0.666759882525753	0.805742299433213	1	0.786514898357004	GLTP/PITPNM3/CIDEA/CIDEC/MTTP/TTPA	6
GO:0050671	positive regulation of lymphocyte proliferation	28/4017	146/18434	0.191780821917808	0.880081571130913	-0.767875355596191	0.806213635874272	1	0.786514898357004	EPHB2/IL23R/VAV3/SPTA1/XCL1/CD55/WNT3A/ZP4/FADD/TNFSF13/LGALS9/CD70/IL1A/ADA/NFATC2/CCR2/HHLA2/BCL6/CD38/PRLR/FGF10/BTNL2/CD24/EPO/LEP/SHH/ANXA1/CD40LG	28
GO:0030177	positive regulation of Wnt signaling pathway	29/4017	151/18434	0.19205298013245	0.881330504297135	-0.772885783597194	0.807183343966679	1	0.786514898357004	WNT3A/BAMBI/HHEX/LGR4/TMEM132A/WNT10B/LGR5/GPC5/GSKIP/GPRC5B/CDH3/COL1A1/TGFB1/LYPD6/WNT5A/PPP2R3A/LEF1/SFRP2/TERT/FGF10/ZBED3/POU5F1/PTK7/EGFR/FZD9/DLX5/SHH/SFRP1/PCDH11Y	29
GO:0006596	polyamine biosynthetic process	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	AGMAT/ODC1	2
GO:0016024	CDP-diacylglycerol biosynthetic process	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	GPAT2/AGPAT2	2
GO:0018410	C-terminal protein amino acid modification	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	AGBL1/IRGM	2
GO:0030836	positive regulation of actin filament depolymerization	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	VIL1/CRACD	2
GO:0032823	regulation of natural killer cell differentiation	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	PGLYRP3/PGLYRP2	2
GO:0033690	positive regulation of osteoblast proliferation	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	IGF1R/SOX8	2
GO:0035437	maintenance of protein localization in endoplasmic reticulum	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	PDIA2/KDELR3	2
GO:0035745	T-helper 2 cell cytokine production	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	XCL1/ARG1	2
GO:0045006	DNA deamination	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	APOBEC3A/APOBEC3C	2
GO:0045838	positive regulation of membrane potential	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	UCN3/SLC34A1	2
GO:0046341	CDP-diacylglycerol metabolic process	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	GPAT2/AGPAT2	2
GO:0048853	forebrain morphogenesis	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	WNT5A/SMO	2
GO:0052803	imidazole-containing compound metabolic process	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	CARNS1/HNMT	2
GO:0060670	branching involved in labyrinthine layer morphogenesis	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	ADM/FZD5	2
GO:0070828	heterochromatin organization	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	PRDM16/MECOM	2
GO:0106049	regulation of cellular response to osmotic stress	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	YBX3/EPO	2
GO:1900115	extracellular regulation of signal transduction	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	LTBP1/FBN2	2
GO:1900116	extracellular negative regulation of signal transduction	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	LTBP1/FBN2	2
GO:1901503	ether biosynthetic process	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	ALOX5/CHPT1	2
GO:1901731	positive regulation of platelet aggregation	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	PDPN/HTR2A	2
GO:1902047	polyamine transmembrane transport	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	ATP13A5/SLC18B1	2
GO:1902902	negative regulation of autophagosome assembly	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	FEZ1/NUPR1	2
GO:1903251	multi-ciliated epithelial cell differentiation	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	TP73/FOXJ1	2
GO:1903977	positive regulation of glial cell migration	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	TIAM1/CCR2	2
GO:1905668	positive regulation of protein localization to endosome	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	MGAT3/MSN	2
GO:2000035	regulation of stem cell division	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	SFRP2/NAP1L2	2
GO:2000551	regulation of T-helper 2 cell cytokine production	2/4017	13/18434	0.153846153846154	0.705999502116007	-0.559724889068725	0.810792959066478	1	0.786514898357004	XCL1/ARG1	2
GO:0035384	thioester biosynthetic process	9/4017	51/18434	0.176470588235294	0.809822958309538	-0.717871083740369	0.810880066436783	1	0.786514898357004	ACSL5/ACACB/SLC27A2/ACSS2/SNCA/ELOVL5/ELOVL4/PDK4/TPK1	9
GO:0071616	acyl-CoA biosynthetic process	9/4017	51/18434	0.176470588235294	0.809822958309538	-0.717871083740369	0.810880066436783	1	0.786514898357004	ACSL5/ACACB/SLC27A2/ACSS2/SNCA/ELOVL5/ELOVL4/PDK4/TPK1	9
